State,County,Candidate,party,total_votes_candidate,won,total_votes_county,percent
Virginia,Hopewell city,Joe Biden,DEM,5430,TRUE,9608,100
Virginia,Lexington city,Joe Biden,DEM,1791,TRUE,2762,100
Virginia,Lynchburg city,Joe Biden,DEM,18048,TRUE,36363,100
Virginia,Manassas city,Joe Biden,DEM,10356,TRUE,16968,100
Virginia,Manassas Park city,Joe Biden,DEM,3992,TRUE,6087,100
Virginia,Martinsville city,Joe Biden,DEM,3766,TRUE,6013,100
Virginia,Newport News city,Joe Biden,DEM,53099,TRUE,81203,100
Virginia,Norfolk city,Joe Biden,DEM,64440,TRUE,89881,100
Virginia,Norton city,Donald Trump,REP,1109,TRUE,1601,100
Virginia,Petersburg city,Joe Biden,DEM,12389,TRUE,14118,100
Virginia,Poquoson city,Donald Trump,REP,5605,TRUE,7857,100
Virginia,Portsmouth city,Joe Biden,DEM,30948,TRUE,44582,100
Virginia,Radford city,Joe Biden,DEM,3358,TRUE,6320,100
Virginia,Richmond city,Joe Biden,DEM,92175,TRUE,111159,100
Virginia,Roanoke city,Joe Biden,DEM,26773,TRUE,43323,100
Virginia,Salem city,Donald Trump,REP,7683,TRUE,13051,100
Virginia,Staunton city,Joe Biden,DEM,6981,TRUE,12990,100
Virginia,Suffolk city,Joe Biden,DEM,28676,TRUE,49642,100
Virginia,Virginia Beach city,Joe Biden,DEM,117393,TRUE,227561,100
Virginia,Waynesboro city,Donald Trump,REP,5507,TRUE,10717,100
Virginia,Williamsburg city,Joe Biden,DEM,4790,TRUE,6883,100
Virginia,Winchester city,Joe Biden,DEM,6610,TRUE,12106,100
Washington,Adams County,Donald Trump,REP,3907,TRUE,2586,100
Washington,Asotin County,Donald Trump,REP,7319,TRUE,11951,100
Washington,Benton County,Donald Trump,REP,60365,TRUE,4114,100
Washington,Chelan County,Donald Trump,REP,22746,TRUE,43306,100
Washington,Clallam County,Joe Biden,DEM,24721,TRUE,49264,100
Washington,Clark County,Joe Biden,DEM,140324,TRUE,311,100
Washington,Columbia County,Donald Trump,REP,1754,TRUE,33042,100
Washington,Cowlitz County,Donald Trump,REP,34424,TRUE,60280,100
Washington,Douglas County,Donald Trump,REP,12955,TRUE,69106,100
Washington,Ferry County,Donald Trump,REP,2771,TRUE,4367,100
Washington,Franklin County,Donald Trump,REP,18039,TRUE,6849,100
Washington,Garfield County,Donald Trump,REP,1069,TRUE,813,100
Washington,Grant County,Donald Trump,REP,24764,TRUE,27159,100
Washington,Grays Harbor County,Donald Trump,REP,19877,TRUE,38441,100
Washington,Island County,Joe Biden,DEM,29213,TRUE,53925,100
Washington,Jefferson County,Joe Biden,DEM,17204,TRUE,8451,100
Washington,King County,Joe Biden,DEM,907310,TRUE,159,100
Washington,Kitsap County,Joe Biden,DEM,90277,TRUE,158672,100
Washington,Kittitas County,Donald Trump,REP,14105,TRUE,26364,100
Washington,Klickitat County,Donald Trump,REP,7237,TRUE,13560,100
Washington,Lewis County,Donald Trump,REP,29391,TRUE,1870,100
Washington,Lincoln County,Donald Trump,REP,5150,TRUE,4641,100
Washington,Mason County,Donald Trump,REP,18710,TRUE,6766,99
Washington,Okanogan County,Donald Trump,REP,11840,TRUE,21282,100
Washington,Pacific County,Donald Trump,REP,6953,TRUE,14064,100
Washington,Pend Oreille County,Donald Trump,REP,5728,TRUE,8553,100
Washington,Pierce County,Joe Biden,DEM,249506,TRUE,9047,100
Washington,San Juan County,Joe Biden,DEM,9725,TRUE,52294,100
Washington,Skagit County,Joe Biden,DEM,38252,TRUE,73423,100
Washington,Skamania County,Donald Trump,REP,3885,TRUE,7312,100
Washington,Snohomish County,Joe Biden,DEM,256728,TRUE,438796,100
Washington,Spokane County,Donald Trump,REP,148576,TRUE,295430,100
Washington,Stevens County,Donald Trump,REP,19808,TRUE,1997,91
Washington,Thurston County,Joe Biden,DEM,96608,TRUE,2379,100
Washington,Wahkiakum County,Donald Trump,REP,1741,TRUE,2981,100
Washington,Walla Walla County,Donald Trump,REP,16400,TRUE,31261,100
Washington,Whatcom County,Joe Biden,DEM,83660,TRUE,138620,100
Washington,Whitman County,Joe Biden,DEM,11184,TRUE,21126,100
Washington,Yakima County,Donald Trump,REP,50555,TRUE,96193,100
West Virginia,Barbour County,Donald Trump,REP,5116,TRUE,6677,100
West Virginia,Berkeley County,Donald Trump,REP,33279,TRUE,104458,100
West Virginia,Boone County,Donald Trump,REP,6816,TRUE,24979,95
West Virginia,Braxton County,Donald Trump,REP,4120,TRUE,5664,100
West Virginia,Brooke County,Donald Trump,REP,7545,TRUE,10656,100
West Virginia,Cabell County,Donald Trump,REP,21721,TRUE,37360,100
West Virginia,Calhoun County,Donald Trump,REP,2364,TRUE,6526,100
West Virginia,Clay County,Donald Trump,REP,2679,TRUE,124405,100
West Virginia,Doddridge County,Donald Trump,REP,2619,TRUE,3101,100
West Virginia,Fayette County,Donald Trump,REP,11580,TRUE,71994,100
West Virginia,Gilmer County,Donald Trump,REP,2012,TRUE,16525,100
West Virginia,Grant County,Donald Trump,REP,4871,TRUE,27159,100
West Virginia,Greenbrier County,Donald Trump,REP,10925,TRUE,15850,95
West Virginia,Hampshire County,Donald Trump,REP,8033,TRUE,10086,100
West Virginia,Hancock County,Donald Trump,REP,9806,TRUE,4153,100
West Virginia,Hardy County,Donald Trump,REP,4859,TRUE,6331,100
West Virginia,Harrison County,Donald Trump,REP,20683,TRUE,20236,100
West Virginia,Jackson County,Donald Trump,REP,10093,TRUE,22419,100
West Virginia,Jefferson County,Donald Trump,REP,15033,TRUE,8451,100
West Virginia,Kanawha County,Donald Trump,REP,46398,TRUE,82244,100
West Virginia,Lewis County,Donald Trump,REP,5782,TRUE,1870,100
West Virginia,Lincoln County,Donald Trump,REP,6012,TRUE,4641,100
West Virginia,Logan County,Donald Trump,REP,10534,TRUE,13294,99
West Virginia,McDowell County,Donald Trump,REP,5148,TRUE,23003,100
West Virginia,Marion County,Donald Trump,REP,16300,TRUE,204376,100
West Virginia,Marshall County,Donald Trump,REP,10435,TRUE,6345,95
West Virginia,Mason County,Donald Trump,REP,8491,TRUE,6766,99
West Virginia,Mercer County,Donald Trump,REP,19237,TRUE,8914,95
West Virginia,Mineral County,Donald Trump,REP,10040,TRUE,2563,100
West Virginia,Mingo County,Donald Trump,REP,8544,TRUE,10022,100
West Virginia,Monongalia County,Donald Trump,REP,20803,TRUE,42072,100
West Virginia,Monroe County,Donald Trump,REP,5068,TRUE,48029,100
West Virginia,Morgan County,Donald Trump,REP,6537,TRUE,11706,100
West Virginia,Nicholas County,Donald Trump,REP,8279,TRUE,3396,100
West Virginia,Ohio County,Donald Trump,REP,12354,TRUE,3164,100
West Virginia,Pendleton County,Donald Trump,REP,2782,TRUE,6925,100
West Virginia,Pleasants County,Donald Trump,REP,2742,TRUE,3491,100
West Virginia,Pocahontas County,Donald Trump,REP,2895,TRUE,3823,100
West Virginia,Preston County,Donald Trump,REP,11190,TRUE,14572,100
West Virginia,Putnam County,Donald Trump,REP,20034,TRUE,36373,100
West Virginia,Raleigh County,Donald Trump,REP,24673,TRUE,33106,100
West Virginia,Randolph County,Donald Trump,REP,8673,TRUE,3073,100
West Virginia,Ritchie County,Donald Trump,REP,3649,TRUE,4283,100
West Virginia,Roane County,Donald Trump,REP,4213,TRUE,25917,100
West Virginia,Summers County,Donald Trump,REP,4074,TRUE,5585,100
West Virginia,Taylor County,Donald Trump,REP,5477,TRUE,10127,100
West Virginia,Tucker County,Donald Trump,REP,2841,TRUE,3844,100
West Virginia,Tyler County,Donald Trump,REP,3226,TRUE,9660,100
West Virginia,Upshur County,Donald Trump,REP,7771,TRUE,18887,100
West Virginia,Wayne County,Donald Trump,REP,12585,TRUE,12779,100
West Virginia,Webster County,Donald Trump,REP,2759,TRUE,1391,100
West Virginia,Wetzel County,Donald Trump,REP,4993,TRUE,6667,100
West Virginia,Wirt County,Donald Trump,REP,2134,TRUE,2653,100
West Virginia,Wood County,Donald Trump,REP,27202,TRUE,67597,100
West Virginia,Wyoming County,Donald Trump,REP,7353,TRUE,19399,100
Wisconsin,Adams County,Donald Trump,REP,7362,TRUE,2586,100
Wisconsin,Ashland County,Joe Biden,DEM,4801,TRUE,26405,100
Wisconsin,Barron County,Donald Trump,REP,15803,TRUE,25346,100
Wisconsin,Bayfield County,Joe Biden,DEM,6147,TRUE,10880,100
Wisconsin,Brown County,Donald Trump,REP,75871,TRUE,2525,95
Wisconsin,Buffalo County,Donald Trump,REP,4834,TRUE,23711,100
Wisconsin,Burnett County,Donald Trump,REP,6462,TRUE,10141,100
Wisconsin,Calumet County,Donald Trump,REP,18156,TRUE,30774,100
Wisconsin,Chippewa County,Donald Trump,REP,21317,TRUE,17642,100
Wisconsin,Clark County,Donald Trump,REP,10002,TRUE,311,100
Wisconsin,Columbia County,Donald Trump,REP,16927,TRUE,33042,100
Wisconsin,Crawford County,Donald Trump,REP,4620,TRUE,6102,100
Wisconsin,Dane County,Joe Biden,DEM,260185,TRUE,344791,100
Wisconsin,Dodge County,Donald Trump,REP,31355,TRUE,8071,100
Wisconsin,Door County,Joe Biden,DEM,10044,TRUE,20117,100
Wisconsin,Douglas County,Joe Biden,DEM,13218,TRUE,69106,100
Wisconsin,Dunn County,Donald Trump,REP,13173,TRUE,2338,100
Wisconsin,Eau Claire County,Joe Biden,DEM,31620,TRUE,58275,100
Wisconsin,Florence County,Donald Trump,REP,2133,TRUE,64510,100
Wisconsin,Fond du Lac County,Donald Trump,REP,35754,TRUE,57251,100
Wisconsin,Forest County,Donald Trump,REP,3285,TRUE,2646,100
Wisconsin,Grant County,Donald Trump,REP,14142,TRUE,27159,100
Wisconsin,Green County,Joe Biden,DEM,10851,TRUE,5812,100
Wisconsin,Green Lake County,Donald Trump,REP,7168,TRUE,10671,100
Wisconsin,Iowa County,Joe Biden,DEM,7828,TRUE,9742,100
Wisconsin,Iron County,Donald Trump,REP,2438,TRUE,6789,100
Wisconsin,Jackson County,Donald Trump,REP,5791,TRUE,22419,100
Wisconsin,Jefferson County,Donald Trump,REP,27208,TRUE,8451,100
Wisconsin,Juneau County,Donald Trump,REP,8749,TRUE,13709,100
Wisconsin,Kenosha County,Donald Trump,REP,44972,TRUE,88738,100
Wisconsin,Kewaunee County,Donald Trump,REP,7927,TRUE,12095,100
Wisconsin,La Crosse County,Joe Biden,DEM,37846,TRUE,67884,100
Wisconsin,Lafayette County,Donald Trump,REP,4821,TRUE,3658,100
Wisconsin,Langlade County,Donald Trump,REP,7330,TRUE,11165,100
Wisconsin,Lincoln County,Donald Trump,REP,10017,TRUE,4641,100
Wisconsin,Manitowoc County,Donald Trump,REP,27218,TRUE,44829,100
Wisconsin,Marathon County,Donald Trump,REP,44624,TRUE,76751,100
Wisconsin,Marinette County,Donald Trump,REP,15304,TRUE,22979,100
Wisconsin,Marquette County,Donald Trump,REP,5719,TRUE,37462,100
Wisconsin,Menominee County,Joe Biden,DEM,1303,TRUE,12607,100
Wisconsin,Milwaukee County,Joe Biden,DEM,317270,TRUE,458971,100
Wisconsin,Monroe County,Donald Trump,REP,13775,TRUE,48029,100
Wisconsin,Oconto County,Donald Trump,REP,16226,TRUE,23215,100
Wisconsin,Oneida County,Donald Trump,REP,13671,TRUE,2451,100
Wisconsin,Outagamie County,Donald Trump,REP,58385,TRUE,108022,100
Wisconsin,Ozaukee County,Donald Trump,REP,33912,TRUE,61486,100
Wisconsin,Pepin County,Donald Trump,REP,2584,TRUE,4144,100
Wisconsin,Pierce County,Donald Trump,REP,12815,TRUE,9047,100
Wisconsin,Polk County,Donald Trump,REP,16611,TRUE,343256,100
Wisconsin,Portage County,Joe Biden,DEM,20428,TRUE,82872,100
Wisconsin,Price County,Donald Trump,REP,5394,TRUE,8546,100
Wisconsin,Racine County,Donald Trump,REP,54479,TRUE,106451,100
Wisconsin,Richland County,Donald Trump,REP,4871,TRUE,8063,95
Wisconsin,Rock County,Joe Biden,DEM,46658,TRUE,5240,99
Wisconsin,Rusk County,Donald Trump,REP,5257,TRUE,21368,100
Wisconsin,St. Croix County,Donald Trump,REP,32199,TRUE,56707,100
Wisconsin,Sauk County,Joe Biden,DEM,18108,TRUE,36203,100
Wisconsin,Sawyer County,Donald Trump,REP,5909,TRUE,10510,100
Wisconsin,Shawano County,Donald Trump,REP,15173,TRUE,22615,100
Wisconsin,Sheboygan County,Donald Trump,REP,37609,TRUE,66011,100
Wisconsin,Taylor County,Donald Trump,REP,7657,TRUE,10127,100
Wisconsin,Trempealeau County,Donald Trump,REP,8833,TRUE,15380,100
Wisconsin,Vernon County,Donald Trump,REP,8218,TRUE,9185,100
Wisconsin,Vilas County,Donald Trump,REP,9261,TRUE,15369,100
Wisconsin,Walworth County,Donald Trump,REP,33851,TRUE,2580,100
Wisconsin,Washburn County,Donald Trump,REP,6334,TRUE,10378,100
Wisconsin,Washington County,Donald Trump,REP,60237,TRUE,12327,100
Wisconsin,Waukesha County,Donald Trump,REP,159649,TRUE,267996,100
Wisconsin,Waupaca County,Donald Trump,REP,18952,TRUE,29130,100
Wisconsin,Waushara County,Donald Trump,REP,9016,TRUE,13568,100
Wisconsin,Winnebago County,Donald Trump,REP,47796,TRUE,127710,95
Wisconsin,Wood County,Donald Trump,REP,24308,TRUE,67597,100
Wyoming,Albany County,Joe Biden,DEM,9092,TRUE,153586,100
Wyoming,Big Horn County,Donald Trump,REP,4806,TRUE,4784,100
Wyoming,Campbell County,Donald Trump,REP,16975,TRUE,48878,100
Wyoming,Carbon County,Donald Trump,REP,5014,TRUE,7101,100
Wyoming,Converse County,Donald Trump,REP,5917,TRUE,6970,100
Wyoming,Crook County,Donald Trump,REP,3651,TRUE,15448,100
Wyoming,Fremont County,Donald Trump,REP,12007,TRUE,6719,100
Wyoming,Goshen County,Donald Trump,REP,4878,TRUE,6241,100
Wyoming,Hot Springs County,Donald Trump,REP,1999,TRUE,2577,100
Wyoming,Johnson County,Donald Trump,REP,3881,TRUE,4100,100
Wyoming,Laramie County,Donald Trump,REP,27891,TRUE,44982,100
Wyoming,Lincoln County,Donald Trump,REP,8643,TRUE,4641,100
Wyoming,Natrona County,Donald Trump,REP,25271,TRUE,35202,100
Wyoming,Niobrara County,Donald Trump,REP,1118,TRUE,1308,100
Wyoming,Park County,Donald Trump,REP,12813,TRUE,11618,100
Wyoming,Platte County,Donald Trump,REP,3898,TRUE,57270,100
Wyoming,Sheridan County,Donald Trump,REP,11843,TRUE,1397,94
Wyoming,Sublette County,Donald Trump,REP,3957,TRUE,4970,100
Wyoming,Sweetwater County,Donald Trump,REP,12229,TRUE,16603,100
Wyoming,Teton County,Joe Biden,DEM,9848,TRUE,6347,100
Wyoming,Uinta County,Donald Trump,REP,7496,TRUE,9402,100
Wyoming,Washakie County,Donald Trump,REP,3245,TRUE,4012,100
Wyoming,Weston County,Donald Trump,REP,3107,TRUE,3542,100
Alabama,Cherokee County,Donald Trump,REP,10583,TRUE,144815,100
Alabama,Chilton County,Donald Trump,REP,16085,TRUE,19310,100
Alabama,Choctaw County,Donald Trump,REP,4296,TRUE,4225,100
Alabama,Clarke County,Donald Trump,REP,7324,TRUE,51346,100
Alabama,Clay County,Donald Trump,REP,5601,TRUE,124405,100
Alabama,Cleburne County,Donald Trump,REP,6484,TRUE,7227,100
Alabama,Coffee County,Donald Trump,REP,16899,TRUE,15214,100
Alabama,Colbert County,Donald Trump,REP,19203,TRUE,27886,100
Alabama,Conecuh County,Donald Trump,REP,3442,TRUE,6441,100
Alabama,Coosa County,Donald Trump,REP,3631,TRUE,5479,100
Alabama,Autauga County,Donald Trump,REP,19838,TRUE,27770,100
Alabama,Covington County,Donald Trump,REP,14586,TRUE,9371,100
Alabama,Crenshaw County,Donald Trump,REP,4864,TRUE,6617,100
Alabama,Cullman County,Donald Trump,REP,36880,TRUE,41851,100
Alabama,Dale County,Donald Trump,REP,14303,TRUE,19738,100
Alabama,Dallas County,Joe Biden,DEM,12230,TRUE,56022,100
Alabama,DeKalb County,Donald Trump,REP,24767,TRUE,370746,100
Alabama,Elmore County,Donald Trump,REP,30164,TRUE,10205,100
Alabama,Escambia County,Donald Trump,REP,10869,TRUE,170372,100
Alabama,Etowah County,Donald Trump,REP,35528,TRUE,47728,100
Alabama,Fayette County,Donald Trump,REP,7300,TRUE,71994,100
Alabama,Baldwin County,Donald Trump,REP,83544,TRUE,18251,100
Alabama,Franklin County,Donald Trump,REP,10376,TRUE,6849,100
Alabama,Geneva County,Donald Trump,REP,10848,TRUE,12545,100
Alabama,Greene County,Joe Biden,DEM,3884,TRUE,11244,100
Alabama,Hale County,Joe Biden,DEM,4687,TRUE,9584,100
Alabama,Henry County,Donald Trump,REP,6607,TRUE,122998,100
Alabama,Houston County,Donald Trump,REP,32618,TRUE,74838,100
Alabama,Jackson County,Donald Trump,REP,19670,TRUE,22419,100
Alabama,Jefferson County,Joe Biden,DEM,181688,TRUE,8451,100
Alabama,Lamar County,Donald Trump,REP,6174,TRUE,9045,100
Alabama,Lauderdale County,Donald Trump,REP,31721,TRUE,31266,100
Alabama,Barbour County,Donald Trump,REP,5622,TRUE,6677,100
Alabama,Lawrence County,Donald Trump,REP,12322,TRUE,6422,95
Alabama,Lee County,Donald Trump,REP,42221,TRUE,393899,100
Alabama,Limestone County,Donald Trump,REP,34640,TRUE,9095,100
Alabama,Lowndes County,Joe Biden,DEM,4972,TRUE,46355,100
Alabama,Macon County,Joe Biden,DEM,7108,TRUE,4663,100
Alabama,Madison County,Donald Trump,REP,102780,TRUE,9380,100
Alabama,Marengo County,Joe Biden,DEM,5488,TRUE,10900,100
Alabama,Marion County,Donald Trump,REP,12205,TRUE,204376,100
Alabama,Marshall County,Donald Trump,REP,33191,TRUE,6345,95
Alabama,Mobile County,Donald Trump,REP,101243,TRUE,183164,100
Alabama,Bibb County,Donald Trump,REP,7525,TRUE,70714,100
Alabama,Monroe County,Donald Trump,REP,6147,TRUE,48029,100
Alabama,Montgomery County,Joe Biden,DEM,64529,TRUE,3967,100
Alabama,Morgan County,Donald Trump,REP,39664,TRUE,11706,100
Alabama,Perry County,Joe Biden,DEM,3860,TRUE,10071,93
Alabama,Pickens County,Donald Trump,REP,5594,TRUE,17167,100
Alabama,Pike County,Donald Trump,REP,8042,TRUE,10720,100
Alabama,Randolph County,Donald Trump,REP,8559,TRUE,3073,100
Alabama,Russell County,Joe Biden,DEM,11228,TRUE,3429,99
Alabama,St. Clair County,Donald Trump,REP,36166,TRUE,128104,95
Alabama,Shelby County,Donald Trump,REP,79700,TRUE,12097,99
Alabama,Blount County,Donald Trump,REP,24711,TRUE,66609,100
Alabama,Sumter County,Joe Biden,DEM,4648,TRUE,92485,100
Alabama,Talladega County,Donald Trump,REP,22235,TRUE,35663,100
Alabama,Tallapoosa County,Donald Trump,REP,14963,TRUE,20991,100
Alabama,Tuscaloosa County,Donald Trump,REP,51117,TRUE,90172,100
Alabama,Walker County,Donald Trump,REP,26002,TRUE,29354,100
Alabama,Washington County,Donald Trump,REP,6564,TRUE,12327,100
Alabama,Wilcox County,Joe Biden,DEM,4048,TRUE,3279,100
Alabama,Winston County,Donald Trump,REP,10195,TRUE,9244,100
Alabama,Bullock County,Joe Biden,DEM,3446,TRUE,4613,100
Alabama,Butler County,Donald Trump,REP,5458,TRUE,8098,100
Alabama,Calhoun County,Donald Trump,REP,35101,TRUE,6526,100
Alabama,Chambers County,Donald Trump,REP,8753,TRUE,21652,100
Alaska,ED 10,Donald Trump,REP,8081,TRUE,11256,100
Alaska,ED 11,Donald Trump,REP,7096,TRUE,10686,100
Alaska,ED 12,Donald Trump,REP,7893,TRUE,11280,100
Alaska,ED 13,Donald Trump,REP,4652,TRUE,7765,100
Alaska,ED 14,Donald Trump,REP,6714,TRUE,11534,100
Alaska,ED 15,Donald Trump,REP,2671,TRUE,5593,100
Alaska,ED 16,Joe Biden,DEM,4274,TRUE,8170,100
Alaska,ED 17,Joe Biden,DEM,4136,TRUE,7271,100
Alaska,ED 18,Joe Biden,DEM,4681,TRUE,7759,100
Alaska,ED 19,Joe Biden,DEM,3118,TRUE,5338,100
Alaska,ED 1,Donald Trump,REP,3511,TRUE,7360,100
Alaska,ED 20,Joe Biden,DEM,4881,TRUE,7544,100
Alaska,ED 21,Joe Biden,DEM,5414,TRUE,9482,100
Alaska,ED 22,Donald Trump,REP,4684,TRUE,9597,100
Alaska,ED 23,Joe Biden,DEM,3810,TRUE,7796,100
Alaska,ED 24,Donald Trump,REP,5378,TRUE,10484,100
Alaska,ED 25,Joe Biden,DEM,4600,TRUE,9369,100
Alaska,ED 26, Write-ins,WRI,10181,TRUE,20292,100
Alaska,ED 27, Write-ins,WRI,9531,TRUE,19037,100
Alaska,ED 28, Write-ins,WRI,12831,TRUE,25580,100
Alaska,ED 29,Donald Trump,REP,7464,TRUE,10784,100
Alaska,ED 2,Donald Trump,REP,3674,TRUE,6161,100
Alaska,ED 30,Donald Trump,REP,7180,TRUE,10226,100
Alaska,ED 31,Donald Trump,REP,6971,TRUE,12481,100
Alaska,ED 32,Donald Trump,REP,4440,TRUE,8361,100
Alaska,ED 33,Joe Biden,DEM,7535,TRUE,11016,100
Alaska,ED 34,Joe Biden,DEM,5763,TRUE,10794,100
Alaska,ED 35,Joe Biden,DEM,5011,TRUE,10149,100
Alaska,ED 36,Donald Trump,REP,5114,TRUE,9292,100
Alaska,ED 37,Joe Biden,DEM,2560,TRUE,5168,100
Alaska,ED 38,Joe Biden,DEM,3202,TRUE,5299,100
Alaska,ED 39,Joe Biden,DEM,3580,TRUE,5930,100
Alaska,ED 3,Donald Trump,REP,6076,TRUE,8385,100
Alaska,ED 40,Joe Biden,DEM,2318,TRUE,4628,100
Alaska,ED 4,Joe Biden,DEM,5345,TRUE,10587,100
Alaska,ED 5,Joe Biden,DEM,4204,TRUE,8706,100
Alaska,ED 6,Donald Trump,REP,5770,TRUE,9518,100
Alaska,ED 7,Donald Trump,REP,7027,TRUE,9664,100
Alaska,ED 8,Donald Trump,REP,7618,TRUE,9957,100
Alaska,ED 9,Donald Trump,REP,7787,TRUE,11047,100
Arkansas,Clark County,Donald Trump,REP,4616,TRUE,311,100
Arkansas,Clay County,Donald Trump,REP,4086,TRUE,124405,100
Arkansas,Cleburne County,Donald Trump,REP,10328,TRUE,7227,100
Arkansas,Cleveland County,Donald Trump,REP,2867,TRUE,51308,100
Arkansas,Columbia County,Donald Trump,REP,5500,TRUE,33042,100
Arkansas,Conway County,Donald Trump,REP,5694,TRUE,8685,100
Arkansas,Craighead County,Donald Trump,REP,25558,TRUE,38511,100
Arkansas,Crawford County,Donald Trump,REP,18607,TRUE,6102,100
Arkansas,Crittenden County,Joe Biden,DEM,8514,TRUE,4242,100
Arkansas,Cross County,Donald Trump,REP,4946,TRUE,6942,100
Arkansas,Arkansas County,Donald Trump,REP,4304,TRUE,6292,100
Arkansas,Dallas County,Donald Trump,REP,1573,TRUE,56022,100
Arkansas,Desha County,Joe Biden,DEM,2016,TRUE,4164,100
Arkansas,Drew County,Donald Trump,REP,4349,TRUE,6908,100
Arkansas,Faulkner County,Donald Trump,REP,34421,TRUE,54428,100
Arkansas,Franklin County,Donald Trump,REP,5677,TRUE,6849,100
Arkansas,Fulton County,Donald Trump,REP,3961,TRUE,523779,100
Arkansas,Garland County,Donald Trump,REP,29069,TRUE,44199,100
Arkansas,Grant County,Donald Trump,REP,6794,TRUE,27159,100
Arkansas,Greene County,Donald Trump,REP,12670,TRUE,11244,100
Arkansas,Hempstead County,Donald Trump,REP,4470,TRUE,6848,100
Arkansas,Ashley County,Donald Trump,REP,5548,TRUE,7926,100
Arkansas,Hot Spring County,Donald Trump,REP,9202,TRUE,12557,100
Arkansas,Howard County,Donald Trump,REP,3367,TRUE,40630,100
Arkansas,Independence County,Donald Trump,REP,11250,TRUE,14512,100
Arkansas,Izard County,Donald Trump,REP,4631,TRUE,5810,100
Arkansas,Jackson County,Donald Trump,REP,3593,TRUE,22419,100
Arkansas,Jefferson County,Joe Biden,DEM,14981,TRUE,8451,100
Arkansas,Johnson County,Donald Trump,REP,6938,TRUE,4100,100
Arkansas,Lafayette County,Donald Trump,REP,1757,TRUE,3658,100
Arkansas,Lawrence County,Donald Trump,REP,4569,TRUE,6422,95
Arkansas,Lee County,Joe Biden,DEM,1423,TRUE,393899,100
Arkansas,Baxter County,Donald Trump,REP,15836,TRUE,21007,100
Arkansas,Lincoln County,Donald Trump,REP,2729,TRUE,4641,100
Arkansas,Little River County,Donald Trump,REP,3715,TRUE,5177,100
Arkansas,Logan County,Donald Trump,REP,6441,TRUE,13294,99
Arkansas,Lonoke County,Donald Trump,REP,22884,TRUE,30662,100
Arkansas,Madison County,Donald Trump,REP,5658,TRUE,9380,100
Arkansas,Marion County,Donald Trump,REP,5783,TRUE,204376,100
Arkansas,Miller County,Donald Trump,REP,11920,TRUE,2834,100
Arkansas,Mississippi County,Donald Trump,REP,7296,TRUE,4756,100
Arkansas,Monroe County,Donald Trump,REP,1545,TRUE,48029,100
Arkansas,Montgomery County,Donald Trump,REP,3046,TRUE,3967,100
Arkansas,Benton County,Donald Trump,REP,73965,TRUE,4114,100
Arkansas,Nevada County,Donald Trump,REP,2133,TRUE,3358,100
Arkansas,Newton County,Donald Trump,REP,3192,TRUE,54234,100
Arkansas,Ouachita County,Donald Trump,REP,5294,TRUE,9629,100
Arkansas,Perry County,Donald Trump,REP,3479,TRUE,10071,93
Arkansas,Phillips County,Joe Biden,DEM,3623,TRUE,2752,84
Arkansas,Pike County,Donald Trump,REP,3519,TRUE,10720,100
Arkansas,Poinsett County,Donald Trump,REP,5918,TRUE,7521,100
Arkansas,Polk County,Donald Trump,REP,7035,TRUE,343256,100
Arkansas,Pope County,Donald Trump,REP,18081,TRUE,2175,91
Arkansas,Prairie County,Donald Trump,REP,2786,TRUE,744,100
Arkansas,Boone County,Donald Trump,REP,13652,TRUE,24979,95
Arkansas,Pulaski County,Joe Biden,DEM,101947,TRUE,4081,100
Arkansas,Randolph County,Donald Trump,REP,5355,TRUE,3073,100
Arkansas,St. Francis County,Joe Biden,DEM,3604,TRUE,7108,100
